系列,模型,任务,方法,任务类型,状态,执行机器,run_name,accuracy,precision,recall,f1,strict_f1,tolerant_f1,contract_hit,candidate_recall,avg_candidates_per_contract,multi_label_examples,multi_label_hit_accuracy,multi_label_precision,multi_label_recall,multi_label_f1,train_examples,val_examples,test_examples,runtime_minutes,完成时间,本地summary,predictions_file,multi_label_predictions_file,best_checkpoint,来源,补齐阶段说明,数据版本说明,补齐前6组标记,可用于补齐前后对比,本地metrics路径,parseable_ratio,format_failure_rate,empty_output_rate,备注,本地metrics闭合状态,闭合审计说明,macro_precision,macro_recall,macro_f1,strict_precision,strict_recall,tolerant_precision,tolerant_recall
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-14B-Instruct,vul_type,direct,type,completed,compute_node_c,remote_qwen25coder14b_e1__vul_type__direct,0.2505020080321285,0.2505020080321285,0.171595598349381,0.2036734693877551,,,,,,521,0.20153550863723607,0.20153550863723607,0.07306889352818371,0.1072522982635342,,,1992,26.406467833333334,46157.73454693287,artifacts/summaries/remote_qwen25coder14b_e1__vul_type__direct/matrix_summary.json,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__direct/predictions.jsonl,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__direct/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__direct/metrics.json,0.43597,0.155271,0.117382,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-14B-Instruct,vul_type,prompt,type,completed,compute_node_c,remote_qwen25coder14b_e1__vul_type__prompt,0.20833333333333334,0.20833333333333334,0.14270976616231087,0.16938775510204082,,,,,,521,0.19193857965451055,0.19193857965451055,0.06958942240779402,0.10214504596527067,,,1992,27.24828066666667,46157.75346938657,artifacts/summaries/remote_qwen25coder14b_e1__vul_type__prompt/matrix_summary.json,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__prompt/predictions.jsonl,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__prompt/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__prompt/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__prompt/metrics.json,0.369994,0.122606,0.058547,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-14B-Instruct,vul_type,qlora,type,completed,compute_node_c,remote_qwen25coder14b_e1__vul_type__qlora,0.6636546184738956,0.6636546184738956,0.4546079779917469,0.5395918367346938,,,,,,521,0.7005758157389635,0.7005758157389635,0.25400139178844816,0.372829417773238,24992,3829,1992,182.47687206666666,46157.88018946759,artifacts/summaries/remote_qwen25coder14b_e1__vul_type__qlora/matrix_summary.json,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__qlora/predictions_test.jsonl,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,artifacts/checkpoints/remote_qwen25coder14b_e1__vul_type__qlora/checkpoint-3124,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__qlora/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__qlora/metrics.json,0.708704,0.349551,0.435038,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,has_vul,direct,has,failed,compute_node_c,remote_qwen25coder32b_e1__has_vul__direct,,,,,,,,,,,,,,,,,,,46157.74198719907,,,,,state.json,,,,,,,,,,本地镜像缺失,artifacts/metrics/remote_qwen25coder32b_e1__has_vul__direct/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,has_vul,direct,has,running,compute_node_c,remote_qwen25coder32b_e1__has_vul__direct,,,,,,,,,,,,,,,,,,,46157.23287423611,,,,,state.json,,,,,,,,,,本地镜像缺失,artifacts/metrics/remote_qwen25coder32b_e1__has_vul__direct/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,has_vul,direct,has,completed,compute_node_c,remote_qwen25coder32b_e1_gpu6__has_vul__direct,0.5366060093101989,0.7003484320557491,0.16611570247933885,0.2685370741482966,,,,,,,,,,,,,2363,72.87187056666667,46161.6765349074,artifacts/summaries/remote_qwen25coder32b_e1_gpu6__has_vul__direct/matrix_summary.json,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__has_vul__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__has_vul__direct/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,has_vul,prompt,has,completed,compute_node_c,remote_qwen25coder32b_e1_gpu6__has_vul__prompt,0.5336436732966567,0.7125984251968503,0.14958677685950414,0.24726775956284153,,,,,,,,,,,,,2363,72.15454406666666,46161.72664226852,artifacts/summaries/remote_qwen25coder32b_e1_gpu6__has_vul__prompt/matrix_summary.json,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__has_vul__prompt/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__has_vul__prompt/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,has_vul,qlora,has,completed,compute_node_c,remote_qwen25coder32b_e1_gpu6__has_vul__qlora,0.7524333474396953,0.7576257213520198,0.759504132231405,0.7585637639290136,,,,,,,,,,,17411,4667,2363,297.88920975,46161.93350981481,artifacts/summaries/remote_qwen25coder32b_e1_gpu6__has_vul__qlora/matrix_summary.json,,,artifacts/checkpoints/remote_qwen25coder32b_e1_gpu6__has_vul__qlora/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__has_vul__qlora/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,vul_line,direct,line,completed,compute_node_c,remote_qwen25coder32b_e1_gpu6__vul_line__direct,,,,,0.06899,0.175019,,,,,,,,,,,,,46162.67504450231,,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_line__direct/metrics.json,,,state.json,,,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__direct/metrics.json,,,,0.078893,0.061297,0.249484,0.134788
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,vul_line,prompt,line,completed,compute_node_c,remote_qwen25coder32b_e1_gpu6__vul_line__prompt,,,,,0.073325,0.182164,,,,,,,,,,,,,46163.07953390046,,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_line__prompt/metrics.json,,,state.json,,,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__prompt/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__prompt/metrics.json,,,,0.08385,0.065148,0.264354,0.13896
常规实验,Qwen/Qwen2.5-Coder-32B-Instruct,vul_line,qlora,vul_line,completed,compute_node_c,remote_qwen25coder32b_e1_gpu6__vul_line__qlora,,0.316811,0.246149,,0.277045,0.393103,0.817844,0.791449,91.438662,,,,,,10155,1529,807,,46163.28216090277,,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/predictions_test.jsonl,,artifacts/checkpoints/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/checkpoint-22502,state.json,,,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/metrics.json,,,,0.316811,0.246149,0.505576,0.321566
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,vul_type,direct,type,completed,compute_node_c,remote_qwen25coder32b_e1_gpu6__vul_type__direct,0.2289156626506024,0.2289156626506024,0.15680880330123798,0.18612244897959182,,,,,,521,0.19961612284069097,0.19961612284069097,0.07237299930410578,0.1062308478038815,,,1992,64.72143638333334,46161.97845530092,artifacts/summaries/remote_qwen25coder32b_e1_gpu6__vul_type__direct/matrix_summary.json,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__direct/predictions.jsonl,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__direct/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__direct/metrics.json,0.477331,0.147324,0.111847,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,vul_type,prompt,type,completed,compute_node_c,remote_qwen25coder32b_e1_gpu6__vul_type__prompt,0.20883534136546184,0.20883534136546184,0.14305364511691884,0.16979591836734695,,,,,,521,0.18234165067178504,0.18234165067178504,0.06610995128740431,0.09703779366700714,,,1992,65.20275295,46162.0237350463,artifacts/summaries/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/matrix_summary.json,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/predictions.jsonl,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/metrics.json,0.251891,0.124642,0.052608,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,vul_type,qlora,type,running,compute_node_c,remote_qwen25coder32b_e1_gpu6__vul_type__qlora,,,,,,,,,,,,,,,,,,,46162.02373510417,,,,,state.json,,,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__qlora/metrics.json,,,,,本地镜像缺失,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__qlora/metrics.json,0.748189,0.35853,0.44455,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,has_vul,direct,has,completed,compute_node_a,machine_a_qwen25coder3b_e1__has_vul__direct,0.5370292001692764,0.6442786069651741,0.2140495867768595,0.3213399503722084,,,,,,,,,,,,,2363,267.9951329666667,46157.44375930556,artifacts/summaries/machine_a_qwen25coder3b_e1__has_vul__direct/matrix_summary.json,artifacts/predictions/machine_a_qwen25coder3b_e1__has_vul__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__direct/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,has_vul,full,has,failed,compute_node_a,machine_a_qwen25coder3b_e1__has_vul__full,,,,,,,,,,,,,,,,,,,46157.46047667824,,,,,state.json,,,,,,,,,,本地镜像缺失,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__full/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,has_vul,full,has,completed,compute_node_c,machine_c_qwen25coder3b_full_e1__has_vul__full,0.8726195514176894,0.8835443037974684,0.8652892561983471,0.874321503131524,,,,,,,,,,,17411,4667,2363,198.48795088333333,46158.8133316088,artifacts/summaries/machine_c_qwen25coder3b_full_e1__has_vul__full/matrix_summary.json,,,artifacts/checkpoints/machine_c_qwen25coder3b_full_e1__has_vul__full/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/machine_c_qwen25coder3b_full_e1__has_vul__full/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,has_vul,prompt,has,completed,compute_node_a,machine_a_qwen25coder3b_e1__has_vul__prompt,0.4845535336436733,0.4854014598540146,0.10991735537190082,0.1792452830188679,,,,,,,,,,,,,2363,23.837423766666667,46157.46031309028,artifacts/summaries/machine_a_qwen25coder3b_e1__has_vul__prompt/matrix_summary.json,artifacts/predictions/machine_a_qwen25coder3b_e1__has_vul__prompt/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__prompt/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,has_vul,qlora,has,completed,compute_node_a,machine_a_qwen25coder3b_e1__has_vul__qlora,0.7786711807024969,0.7754611066559743,0.7991735537190082,0.7871387871387872,,,,,,,,,,,17411,4667,2363,95.62066256666667,46157.52883980324,artifacts/summaries/machine_a_qwen25coder3b_e1__has_vul__qlora/matrix_summary.json,,,artifacts/checkpoints/machine_a_qwen25coder3b_e1__has_vul__qlora/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__qlora/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,vul_line,direct,line,completed,compute_node_a,machine_a_qwen25coder3b_e1__vul_line__direct,,,,,0.05309734513274336,0.08233005261632312,0.20446096654275092,0.7914485767909362,91.43866171003718,,,,,,,,807,149.5595904333333,46157.7539712963,artifacts/summaries/machine_a_qwen25coder3b_e1__vul_line__direct/matrix_summary.json,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__direct/metrics.json,,,,0.060719,0.047176,0.167699,0.054557
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,vul_line,full,line,completed,compute_node_c,machine_c_qwen25coder3b_full_e1__vul_line__full,,,,,0.2954668593100957,0.4019860934777133,0.8438661710037175,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,734.3653599666667,46159.38312206019,artifacts/summaries/machine_c_qwen25coder3b_full_e1__vul_line__full/matrix_summary.json,artifacts/predictions/machine_c_qwen25coder3b_full_e1__vul_line__full/predictions_test.jsonl,,artifacts/checkpoints/machine_c_qwen25coder3b_full_e1__vul_line__full/checkpoint-22502,matrix_summary,,,,,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_line__full/metrics.json,,,,,已闭合,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_line__full/metrics.json,,,,0.337877,0.262516,0.500207,0.336008
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,vul_line,prompt,line,completed,compute_node_a,machine_a_qwen25coder3b_e1__vul_line__prompt,,,,,0.047679248690626695,0.11864289105262071,0.2738537794299876,0.7914485767909362,91.43866171003718,,,,,,,,807,190.2998852,46157.88612402778,artifacts/summaries/machine_a_qwen25coder3b_e1__vul_line__prompt/matrix_summary.json,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__prompt/metrics.json,,,,,已闭合,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__prompt/metrics.json,,,,0.054523,0.042362,0.197852,0.084724
补齐前后对比,Qwen/Qwen2.5-Coder-3B-Instruct,vul_line,qlora,vul_line,completed,compute_node_a,original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora,,0.402439,0.601824,,0.482339,0.612338,0.890244,0.930345,94.969512,,,,,,1224,143,164,965.8094982833334,46158.55682512731,artifacts/summaries/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/matrix_summary.json,artifacts/predictions/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/predictions_test.jsonl,,artifacts/checkpoints/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/checkpoint-2969,local_mirror_sync_2026-05-22,补齐前,原始3000条数据集,是：原始3000条补齐前6组之一,artifacts/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/同方法的补齐后侧配对,artifacts/metrics/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/metrics.json,,,,,已闭合,artifacts/metrics/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/metrics.json,,,,0.402439,0.601824,0.583333,0.644377
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,vul_type,direct,type,completed,compute_node_a,machine_a_qwen25coder3b_e1__vul_type__direct,0.22991967871485944,0.22991967871485944,0.1574965612104539,0.18693877551020405,,,,,,521,0.19193857965451055,0.19193857965451055,0.06958942240779402,0.10214504596527067,,,1992,20.133738533333332,46157.5428216088,artifacts/summaries/machine_a_qwen25coder3b_e1__vul_type__direct/matrix_summary.json,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__direct/predictions.jsonl,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__direct/metrics.json,,,,,已闭合,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__direct/metrics.json,0.508091,0.137972,0.109236,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,vul_type,full,type,completed,compute_node_c,machine_c_qwen25coder3b_full_e1__vul_type__full,0.7660642570281124,0.7660642570281124,0.5247592847317745,0.622857142857143,,,,,,521,0.7946257197696737,0.7946257197696737,0.2881002087682672,0.4228804902962206,24992,3829,1992,86.13274528333334,46158.87314606481,artifacts/summaries/machine_c_qwen25coder3b_full_e1__vul_type__full/matrix_summary.json,artifacts/predictions/machine_c_qwen25coder3b_full_e1__vul_type__full/predictions_test.jsonl,artifacts/predictions/machine_c_qwen25coder3b_full_e1__vul_type__full/predictions_test_multi_label.jsonl,artifacts/checkpoints/machine_c_qwen25coder3b_full_e1__vul_type__full/checkpoint-3124,matrix_summary,,,,,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_type__full/metrics.json,,,,,已闭合,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_type__full/metrics.json,0.861057,0.380924,0.463931,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,vul_type,prompt,type,completed,compute_node_a,machine_a_qwen25coder3b_e1__vul_type__prompt,0.1932730923694779,0.1932730923694779,0.13239339752407153,0.15714285714285714,,,,,,521,0.19193857965451055,0.19193857965451055,0.06958942240779402,0.10214504596527067,,,1992,22.410776849999998,46157.55838467593,artifacts/summaries/machine_a_qwen25coder3b_e1__vul_type__prompt/matrix_summary.json,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__prompt/predictions.jsonl,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__prompt/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__prompt/metrics.json,,,,,已闭合,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__prompt/metrics.json,0.286276,0.108947,0.061665,,,,
补齐前后对比,Qwen/Qwen2.5-Coder-3B-Instruct,vul_type,qlora,vul_type,completed,compute_node_a,original_qwen25coder3b_vtype_vline_qlora_e1__vul_type__qlora,0.596273,0.596273,0.5,0.543909,,,,,,26,0.5,0.5,0.22807,0.313253,1467,150,161,132.0850167,46157.65011042824,artifacts/summaries/original_qwen25coder3b_vtype_vline_qlora_e1__vul_type__qlora/matrix_summary.json,artifacts/predictions/original_qwen25coder3b_vtype_vline_qlora_e1__vul_type__qlora/predictions_test.jsonl,artifacts/predictions/original_qwen25coder3b_vtype_vline_qlora_e1__vul_type__qlora/predictions_test_multi_label.jsonl,artifacts/checkpoints/original_qwen25coder3b_vtype_vline_qlora_e1__vul_type__qlora/checkpoint-184,local_mirror_sync_2026-05-22,补齐前,原始3000条数据集,是：原始3000条补齐前6组之一,artifacts/original_qwen25coder3b_vtype_vline_qlora_e1__vul_type__qlora/同方法的补齐后侧配对,artifacts/metrics/original_qwen25coder3b_vtype_vline_qlora_e1__vul_type__qlora/metrics.json,,,,,已闭合,artifacts/metrics/original_qwen25coder3b_vtype_vline_qlora_e1__vul_type__qlora/metrics.json,0.329967,0.28005,0.287799,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,has_vul,direct,has,completed,compute_node_c,remote_qwen25coder7b_e1__has_vul__direct,0.5141768937790944,0.6131386861313869,0.13884297520661157,0.22641509433962265,,,,,,,,,,,,,2363,22.247314716666665,46157.39515871528,artifacts/summaries/remote_qwen25coder7b_e1__has_vul__direct/matrix_summary.json,artifacts/predictions/remote_qwen25coder7b_e1__has_vul__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_qwen25coder7b_e1__has_vul__direct/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,has_vul,prompt,has,completed,compute_node_c,remote_qwen25coder7b_e1__has_vul__prompt,0.48328396106644095,0.4729064039408867,0.07933884297520662,0.13588110403397027,,,,,,,,,,,,,2363,22.62954866666667,46157.4108737037,artifacts/summaries/remote_qwen25coder7b_e1__has_vul__prompt/matrix_summary.json,artifacts/predictions/remote_qwen25coder7b_e1__has_vul__prompt/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_qwen25coder7b_e1__has_vul__prompt/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,has_vul,qlora,has,completed,compute_node_c,remote_qwen25coder7b_e1__has_vul__qlora,0.7520101565806179,0.751207729468599,0.7710743801652893,0.7610114192495921,,,,,,,,,,,17411,4667,2363,70.16527135,46157.45959961806,artifacts/summaries/remote_qwen25coder7b_e1__has_vul__qlora/matrix_summary.json,,,artifacts/checkpoints/remote_qwen25coder7b_e1__has_vul__qlora/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_qwen25coder7b_e1__has_vul__qlora/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,vul_line,direct,line,completed,compute_node_c,remote_qwen25coder7b_e1__vul_line__direct,,,,,0.058876648004334474,0.1288445368476887,0.3073110285006196,0.7914485767909362,91.43866171003718,,,,,,,,807,161.47146579999998,46157.66800672454,artifacts/summaries/remote_qwen25coder7b_e1__vul_line__direct/matrix_summary.json,artifacts/predictions/remote_qwen25coder7b_e1__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__direct/metrics.json,,,,0.067328,0.052311,0.219744,0.091142
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,vul_line,prompt,line,completed,compute_node_c,remote_qwen25coder7b_e1__vul_line__prompt,,,,,0.06935163445909338,0.17377864444649097,0.40396530359355637,0.7914485767909362,91.43866171003718,,,,,,,,807,194.50193618333333,46157.80307755787,artifacts/summaries/remote_qwen25coder7b_e1__vul_line__prompt/matrix_summary.json,artifacts/predictions/remote_qwen25coder7b_e1__vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__prompt/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__prompt/metrics.json,,,,0.079306,0.061617,0.268897,0.12837
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,vul_line,qlora,line,completed,compute_node_c,remote_qwen25coder7b_e1__vul_line__qlora,,,,,0.27632291854795016,0.38613226313515264,0.8141263940520446,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,670.2784786,46158.26854878472,artifacts/summaries/remote_qwen25coder7b_e1__vul_line__qlora/matrix_summary.json,artifacts/predictions/remote_qwen25coder7b_e1__vul_line__qlora/predictions_test.jsonl,,artifacts/checkpoints/remote_qwen25coder7b_e1__vul_line__qlora/checkpoint-22502,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__qlora/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__qlora/metrics.json,,,,0.315985,0.245507,0.489054,0.318999
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,vul_type,direct,type,completed,compute_node_c,remote_qwen25coder7b_e1__vul_type__direct,0.24899598393574296,0.24899598393574296,0.17056396148555708,0.20244897959183675,,,,,,521,0.21113243761996162,0.21113243761996162,0.07654836464857341,0.11235955056179775,,,1992,20.595266266666666,46157.47390193287,artifacts/summaries/remote_qwen25coder7b_e1__vul_type__direct/matrix_summary.json,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__direct/predictions.jsonl,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__direct/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__direct/metrics.json,0.423697,0.154467,0.114248,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,vul_type,prompt,type,completed,compute_node_c,remote_qwen25coder7b_e1__vul_type__prompt,0.21385542168674698,0.21385542168674698,0.14649243466299863,0.17387755102040817,,,,,,521,0.19193857965451055,0.19193857965451055,0.06958942240779402,0.10214504596527067,,,1992,21.259738333333335,46157.48866569444,artifacts/summaries/remote_qwen25coder7b_e1__vul_type__prompt/matrix_summary.json,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__prompt/predictions.jsonl,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__prompt/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__prompt/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__prompt/metrics.json,0.269824,0.127186,0.054056,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,vul_type,qlora,type,completed,compute_node_c,remote_qwen25coder7b_e1__vul_type__qlora,0.6716867469879518,0.6716867469879518,0.46011004126547456,0.5461224489795918,,,,,,521,0.7351247600767754,0.7351247600767754,0.2665274878218511,0.39121552604698673,24992,3829,1992,96.77942971666667,46157.55587366898,artifacts/summaries/remote_qwen25coder7b_e1__vul_type__qlora/matrix_summary.json,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__qlora/predictions_test.jsonl,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,artifacts/checkpoints/remote_qwen25coder7b_e1__vul_type__qlora/checkpoint-3124,matrix_summary,,,,,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__qlora/metrics.json,,,,,已闭合,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__qlora/metrics.json,0.72775,0.340132,0.42079,,,,
传统基准,Salesforce/codet5-base,has_vul,full,has,completed,compute_node_b,machine_b_codet5_base_full_e1__has_vul__full,0.8205670757511637,0.8330508474576271,0.812396694214876,0.8225941422594142,,,,,,,,,,,17411,4667,2363,20.771245983333333,46156.56857472222,artifacts/summaries/machine_b_codet5_base_full_e1__has_vul__full/matrix_summary.json,,,artifacts/checkpoints/machine_b_codet5_base_full_e1__has_vul__full/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/machine_b_codet5_base_full_e1__has_vul__full/metrics.json,,,,,,,
