accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,contract_hit,empty_output_rate,f1,format_failure_rate,macro_f1,macro_precision,macro_recall,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,parseable_ratio,precision,predictions_file,recall,run_name,runtime_minutes,strict_f1,strict_precision,strict_recall,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples,任务,任务类型,可用于补齐前后对比,备注,完成时间,执行机器,数据版本说明,方法,本地metrics路径,本地metrics闭合状态,本地summary,来源,模型,状态,系列,补齐前6组标记,补齐阶段说明,闭合审计说明
0.5124841303427846,,,,,,0.1111111111111111,,,,,,,,,,,,0.8372093023255814,artifacts/predictions/remote_codellama_13b_e1__has_vul__direct/predictions.jsonl,0.05950413223140496,remote_codellama_13b_e1__has_vul__direct,62.158405,,,,2363,,,,,,has_vul,has,,,46157.66195961805,compute_node_c,,direct,,已闭合,artifacts/summaries/remote_codellama_13b_e1__has_vul__direct/matrix_summary.json,matrix_summary,codellama/CodeLlama-13b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_13b_e1__has_vul__direct/metrics.json
0.543377063055438,,,,,,0.2512144344205413,,,,,,,,,,,,0.7835497835497836,artifacts/predictions/remote_codellama_13b_e1__has_vul__prompt/predictions.jsonl,0.14958677685950414,remote_codellama_13b_e1__has_vul__prompt,62.7002053,,,,2363,,,,,,has_vul,has,,,46157.70550145833,compute_node_c,,prompt,,已闭合,artifacts/summaries/remote_codellama_13b_e1__has_vul__prompt/matrix_summary.json,matrix_summary,codellama/CodeLlama-13b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_13b_e1__has_vul__prompt/metrics.json
0.770207363520948,,artifacts/checkpoints/remote_codellama_13b_e1__has_vul__qlora/checkpoint-2177,,,,0.7764512144915603,,,,,,,,,,,,0.7735849056603774,,0.7793388429752066,remote_codellama_13b_e1__has_vul__qlora,118.18374656666667,,,,2363,,,,17411,4667,has_vul,has,,,46157.78757353009,compute_node_c,,qlora,,已闭合,artifacts/summaries/remote_codellama_13b_e1__has_vul__qlora/matrix_summary.json,matrix_summary,codellama/CodeLlama-13b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_13b_e1__has_vul__qlora/metrics.json
,91.43866171003718,,0.7914485767909362,0.21685254027261464,,,,,,,,,,,,,,,artifacts/predictions/remote_codellama_13b_e1__vul_line__direct/predictions.jsonl,,remote_codellama_13b_e1__vul_line__direct,1899.3335133166665,0.0469568358316778,0.053697,0.04172,807,0.08511293039066116,0.166873,0.057125,,,vul_line,line,,,46159.29392935185,compute_node_c,,direct,artifacts/metrics/remote_codellama_13b_e1__vul_line__direct/metrics.json,已闭合,artifacts/summaries/remote_codellama_13b_e1__vul_line__direct/matrix_summary.json,matrix_summary,codellama/CodeLlama-13b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_13b_e1__vul_line__direct/metrics.json
,91.43866171003718,,0.7914485767909362,0.2094175960346964,,,,,,,,,,,,,,,artifacts/predictions/remote_codellama_13b_e1__vul_line__prompt/predictions.jsonl,,remote_codellama_13b_e1__vul_line__prompt,1936.87511185,0.04876286797905002,0.055762,0.043325,807,0.0898278274451798,0.173069,0.060655,,,vul_line,line,,,46160.6389815625,compute_node_c,,prompt,artifacts/metrics/remote_codellama_13b_e1__vul_line__prompt/metrics.json,已闭合,artifacts/summaries/remote_codellama_13b_e1__vul_line__prompt/matrix_summary.json,matrix_summary,codellama/CodeLlama-13b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_13b_e1__vul_line__prompt/metrics.json
,91.43866171003718,artifacts/checkpoints/remote_codellama_13b_e1__vul_line__qlora/checkpoint-22502,0.7914485767909362,0.20693928128872366,,,,,,,,,,,,,,,artifacts/predictions/remote_codellama_13b_e1__vul_line__qlora/predictions_test.jsonl,,remote_codellama_13b_e1__vul_line__qlora,1154.6482265999998,0.05237493227379447,0.059893,0.046534,807,0.08360981782123787,0.178852,0.054557,10155,1529,vul_line,line,,,46161.44082065972,compute_node_c,,qlora,artifacts/metrics/remote_codellama_13b_e1__vul_line__qlora/metrics.json,已闭合,artifacts/summaries/remote_codellama_13b_e1__vul_line__qlora/matrix_summary.json,matrix_summary,codellama/CodeLlama-13b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_13b_e1__vul_line__qlora/metrics.json
0.21686746987951808,,,,,,0.1763265306122449,,0.080631,0.63669,0.134444,521,0.09805924412665984,0.18426103646833014,0.18426103646833014,artifacts/predictions/remote_codellama_13b_e1__vul_type__direct/predictions_multi_label.jsonl,0.06680584551148225,,0.21686746987951808,artifacts/predictions/remote_codellama_13b_e1__vul_type__direct/predictions.jsonl,0.1485557083906465,remote_codellama_13b_e1__vul_type__direct,52.72304215,,,,1992,,,,,,vul_type,type,,,46157.82418678241,compute_node_c,,direct,artifacts/metrics/remote_codellama_13b_e1__vul_type__direct/metrics.json,已闭合,artifacts/summaries/remote_codellama_13b_e1__vul_type__direct/matrix_summary.json,matrix_summary,codellama/CodeLlama-13b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_13b_e1__vul_type__direct/metrics.json
0.19026104417670683,,,,,,0.15469387755102043,,0.050147,0.166833,0.114292,521,0.09601634320735444,0.18042226487523993,0.18042226487523993,artifacts/predictions/remote_codellama_13b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.06541405706332637,,0.19026104417670683,artifacts/predictions/remote_codellama_13b_e1__vul_type__prompt/predictions.jsonl,0.13033012379642367,remote_codellama_13b_e1__vul_type__prompt,53.54899293333334,,,,1992,,,,,,vul_type,type,,,46157.86137362268,compute_node_c,,prompt,artifacts/metrics/remote_codellama_13b_e1__vul_type__prompt/metrics.json,已闭合,artifacts/summaries/remote_codellama_13b_e1__vul_type__prompt/matrix_summary.json,matrix_summary,codellama/CodeLlama-13b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_13b_e1__vul_type__prompt/metrics.json
0.6320281124497992,,artifacts/checkpoints/remote_codellama_13b_e1__vul_type__qlora/checkpoint-3124,,,,0.5138775510204081,,0.376887,0.702139,0.309242,521,0.372829417773238,0.7005758157389635,0.7005758157389635,artifacts/predictions/remote_codellama_13b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.25400139178844816,,0.6320281124497992,artifacts/predictions/remote_codellama_13b_e1__vul_type__qlora/predictions_test.jsonl,0.4329436038514443,remote_codellama_13b_e1__vul_type__qlora,163.54660573333334,,,,1992,,,,24992,3829,vul_type,type,,,46157.97494769676,compute_node_c,,qlora,artifacts/metrics/remote_codellama_13b_e1__vul_type__qlora/metrics.json,已闭合,artifacts/summaries/remote_codellama_13b_e1__vul_type__qlora/matrix_summary.json,matrix_summary,codellama/CodeLlama-13b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_13b_e1__vul_type__qlora/metrics.json
,,,,,,,,,,,,,,,,,,,,,remote_codellama_34b_e1__has_vul__direct,,,,,,,,,,,has_vul,has,,,46157.23287572917,compute_node_c,,direct,,本地镜像缺失,,state.json,codellama/CodeLlama-34b-hf,running,CodeLlama,,,artifacts/metrics/remote_codellama_34b_e1__has_vul__direct/metrics.json
0.5095217943292425,,,,,,0.16917562724014337,,,,,,,,,,,,0.6378378378378379,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__direct/predictions.jsonl,0.09752066115702479,remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__direct,122.45621898333334,,,,2363,,,,,,has_vul,has,,,46162.19523142361,compute_node_c,,direct,,已闭合,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__direct/matrix_summary.json,matrix_summary,codellama/CodeLlama-34b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__direct/metrics.json
0.5069826491747779,,,,,,0.17199715707178392,,,,,,,,,,,,0.6142131979695431,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__prompt/predictions.jsonl,0.1,remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__prompt,132.46207168333333,,,,2363,,,,,,has_vul,has,,,46162.2872190162,compute_node_c,,prompt,,已闭合,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__prompt/matrix_summary.json,matrix_summary,codellama/CodeLlama-34b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__prompt/metrics.json
0.7790943715615742,,artifacts/checkpoints/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__qlora/checkpoint-2177,,,,0.7876322213181448,,,,,,,,,,,,0.7756410256410257,,0.8,remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__qlora,289.2316432,,,,2363,,,,17411,4667,has_vul,has,,,46162.48807435185,compute_node_c,,qlora,,已闭合,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__qlora/matrix_summary.json,matrix_summary,codellama/CodeLlama-34b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__qlora/metrics.json
,91.43866171003718,,0.7914485767909362,0.24535315985130113,,,,,,,,,,,,,,,artifacts/predictions/remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct/predictions.jsonl,,remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct,589.5672987666666,0.05237493227379447,0.059893,0.046534,807,0.10049946632661677,0.174308,0.070603,,,vul_line,line,,,46163.97940585648,compute_node_c,,direct,artifacts/metrics/remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct/metrics.json,已闭合,artifacts/summaries/remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct/matrix_summary.json,matrix_summary,codellama/CodeLlama-34b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct/metrics.json
,91.43866171003718,,0.7914485767909362,0.2057001239157373,,,,,,,,,,,,,,,artifacts/predictions/westd_codellama34b_e1_vul_line_prompt__vul_line__prompt/predictions.jsonl,,westd_codellama34b_e1_vul_line_prompt__vul_line__prompt,660.8731305,0.0541809644211667,0.061958,0.048139,807,0.08305224830790538,0.1772,0.054236,,,vul_line,line,,,2026-05-22T00:10:56.830112+00:00,compute_node_d,,prompt,artifacts/metrics/westd_codellama34b_e1_vul_line_prompt__vul_line__prompt/metrics.json,已闭合,artifacts/summaries/westd_codellama34b_e1_vul_line_prompt__vul_line__prompt/matrix_summary.json,local_mirror_sync_2026-05-22,codellama/CodeLlama-34b-hf,completed,CodeLlama,,,artifacts/metrics/westd_codellama34b_e1_vul_line_prompt__vul_line__prompt/metrics.json
,91.438662,artifacts/checkpoints/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/checkpoint-22502,0.791449,0.821561,,,,,,,,,,,,,,0.317637,artifacts/predictions/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/predictions_test.jsonl,0.246791,remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora,,0.277768,0.317637,0.246791,807,0.396395,0.51012,0.324134,10155,1529,vul_line,vul_line,,,46163.28216303241,compute_node_c,,qlora,artifacts/metrics/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/metrics.json,已闭合,,state.json,codellama/CodeLlama-34b-hf,completed,常规实验,,,artifacts/metrics/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/metrics.json
0.21184738955823293,,,,,,0.17224489795918366,,0.084174,0.610588,0.135535,521,0.10214504596527067,0.19193857965451055,0.19193857965451055,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/predictions_multi_label.jsonl,0.06958942240779402,,0.21184738955823293,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/predictions.jsonl,0.1451169188445667,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct,104.644354,,,,1992,,,,,,vul_type,type,,,46162.56074408565,compute_node_c,,direct,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/metrics.json,已闭合,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/matrix_summary.json,matrix_summary,codellama/CodeLlama-34b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/metrics.json
0.19126506024096385,,,,,,0.15551020408163266,,0.052863,0.292267,0.115654,521,0.09601634320735444,0.18042226487523993,0.18042226487523993,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/predictions_multi_label.jsonl,0.06541405706332637,,0.19126506024096385,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/predictions.jsonl,0.1310178817056396,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt,112.39958065,,,,1992,,,,,,vul_type,type,,,46162.63879939815,compute_node_c,,prompt,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/metrics.json,已闭合,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/matrix_summary.json,matrix_summary,codellama/CodeLlama-34b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/metrics.json
0.6335341365461847,,artifacts/checkpoints/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/checkpoint-3124,,,,0.5151020408163265,,0.381811,0.705133,0.312854,521,0.3626149131767109,0.6813819577735125,0.6813819577735125,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/predictions_test_multi_label.jsonl,0.24704244954766874,,0.6335341365461847,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/predictions_test.jsonl,0.4339752407152682,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora,389.9461935,,,,1992,,,,24992,3829,vul_type,type,,,46162.90959540509,compute_node_c,,qlora,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/metrics.json,已闭合,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/matrix_summary.json,matrix_summary,codellama/CodeLlama-34b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/metrics.json
,,,,,,,,,,,,,,,,,,,,,remote_codellama_7b_e1__has_vul__direct,,,,,,,,,,,has_vul,has,,,,compute_node_c,,direct,,已闭合,artifacts/summaries/remote_codellama_7b_e1__has_vul__direct/matrix_summary.json,matrix_summary,codellama/CodeLlama-7b-hf,unsupported,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1__has_vul__direct/metrics.json
0.524333474396953,,,,,,0.21288515406162464,,,,,,,,,,,,0.6972477064220184,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__has_vul__direct/predictions.jsonl,0.1256198347107438,remote_codellama_7b_e1_gpu4_retry__has_vul__direct,36.41271895,,,,2363,,,,,,has_vul,has,,,46161.37966796296,compute_node_c,,direct,,已闭合,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__has_vul__direct/matrix_summary.json,matrix_summary,codellama/CodeLlama-7b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__has_vul__direct/metrics.json
,,,,,,,,,,,,,,,,,,,,,remote_codellama_7b_e1__has_vul__prompt,,,,,,,,,,,has_vul,has,,,46157.29792579861,compute_node_c,,prompt,,本地镜像缺失,,state.json,codellama/CodeLlama-7b-hf,failed,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1__has_vul__prompt/metrics.json
0.5289885738468049,,,,,,0.25151311365164764,,,,,,,,,,,,0.6750902527075813,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__has_vul__prompt/predictions.jsonl,0.15454545454545454,remote_codellama_7b_e1_gpu4_retry__has_vul__prompt,36.95990473333333,,,,2363,,,,,,has_vul,has,,,46161.40533459491,compute_node_c,,prompt,,已闭合,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__has_vul__prompt/matrix_summary.json,matrix_summary,codellama/CodeLlama-7b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__has_vul__prompt/metrics.json
0.7761320355480321,,artifacts/checkpoints/remote_codellama_7b_e1_gpu4_retry__has_vul__qlora/checkpoint-2177,,,,0.7780109106168694,,,,,,,,,,,,0.7902813299232737,,0.7661157024793388,remote_codellama_7b_e1_gpu4_retry__has_vul__qlora,68.02437983333333,,,,2363,,,,17411,4667,has_vul,has,,,46161.45257378472,compute_node_c,,qlora,,本地镜像缺失,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__has_vul__qlora/matrix_summary.json,matrix_summary,codellama/CodeLlama-7b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__has_vul__qlora/metrics.json
,91.43866171003718,,0.7914485767909362,0.20693928128872366,,,,,,,,,,,,,,,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_line__direct/predictions.jsonl,,remote_codellama_7b_e1_gpu4_retry__vul_line__direct,1112.0946391166665,0.05237493227379447,,,807,0.08360981782123787,,,,,vul_line,line,,,46162.33432163194,compute_node_c,,direct,,本地镜像缺失,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_line__direct/matrix_summary.json,matrix_summary,codellama/CodeLlama-7b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_line__direct/metrics.json
,91.43866171003718,,0.7914485767909362,0.20817843866171004,,,,,,,,,,,,,,,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_line__prompt/predictions.jsonl,,remote_codellama_7b_e1_gpu4_retry__vul_line__prompt,1123.9708529000002,0.049846487267473365,0.057001,0.044288,807,0.08700886989605774,0.179265,0.057445,,,vul_line,line,,,46163.11485700231,compute_node_c,,prompt,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_line__prompt/metrics.json,已闭合,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_line__prompt/matrix_summary.json,matrix_summary,codellama/CodeLlama-7b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_line__prompt/metrics.json
,,,,,,,,,,,,,,,,,,,,,westd_codellama7b_e1_vul_line_qlora_from_b__vul_line__qlora,,,,,,,,,,,vul_line,line,,,46163.29193609954,compute_node_d,,qlora,,本地镜像缺失,,migrated_from_B_to_D_2026-05-22,codellama/CodeLlama-7b-hf,running,CodeLlama,,,artifacts/metrics/westd_codellama7b_e1_vul_line_qlora_from_b__vul_line__qlora/metrics.json
,,,,,,,,,,,,,,,,,,,,,remote_codellama_7b_e1_gpu4_retry__vul_line__qlora,,,,,,,,,,,vul_line,line,,,46163.11485706019,compute_node_c,,qlora,,本地镜像缺失,,superseded_by_D_migration_2026-05-22,codellama/CodeLlama-7b-hf,superseded,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_line__qlora/metrics.json
0.20481927710843373,,,,,,0.16653061224489796,,,,,521,0.09703779366700714,0.18234165067178504,0.18234165067178504,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/predictions_multi_label.jsonl,0.06610995128740431,,0.20481927710843373,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/predictions.jsonl,0.14030261348005502,remote_codellama_7b_e1_gpu4_retry__vul_type__direct,30.886946133333332,,,,1992,,,,,,vul_type,type,,,46161.47402309028,compute_node_c,,direct,,本地镜像缺失,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/matrix_summary.json,matrix_summary,codellama/CodeLlama-7b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/metrics.json
0.18724899598393574,,,,,,0.15224489795918367,,,,,521,0.09805924412665984,0.18426103646833014,0.18426103646833014,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/predictions_multi_label.jsonl,0.06680584551148225,,0.18724899598393574,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/predictions.jsonl,0.12826685006877578,remote_codellama_7b_e1_gpu4_retry__vul_type__prompt,31.524286016666668,,,,1992,,,,,,vul_type,type,,,46161.49591501158,compute_node_c,,prompt,,本地镜像缺失,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/matrix_summary.json,matrix_summary,codellama/CodeLlama-7b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/metrics.json
0.6445783132530121,,artifacts/checkpoints/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/checkpoint-3124,,,,0.5240816326530613,,0.39529,0.692472,0.320381,521,0.3769152196118488,0.708253358925144,0.708253358925144,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/predictions_test_multi_label.jsonl,0.2567849686847599,,0.6445783132530121,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/predictions_test.jsonl,0.44154057771664373,remote_codellama_7b_e1_gpu4_retry__vul_type__qlora,95.21075281666667,,,,1992,,,,24992,3829,vul_type,type,,,46161.56203363426,compute_node_c,,qlora,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/metrics.json,已闭合,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/matrix_summary.json,matrix_summary,codellama/CodeLlama-7b-hf,completed,CodeLlama,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/metrics.json
0.49386373254337707,,,,,,0.09393939393939393,,,,,,,,,,,,0.5636363636363636,artifacts/predictions/machine_a_deepseekcoder13b_e1__has_vul__direct/predictions.jsonl,0.0512396694214876,machine_a_deepseekcoder13b_e1__has_vul__direct,32.61297653333333,,,,2363,,,,,,has_vul,has,,,46158.69812896991,compute_node_a,,direct,,已闭合,artifacts/summaries/machine_a_deepseekcoder13b_e1__has_vul__direct/matrix_summary.json,matrix_summary,deepseek-ai/deepseek-coder-1.3b-base,completed,DeepSeek-Coder,,,artifacts/metrics/machine_a_deepseekcoder13b_e1__has_vul__direct/metrics.json
0.8654253068133728,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__has_vul__full/checkpoint-2177,,,,0.864910790144435,,,,,,,,,,,,0.8898601398601399,,0.8413223140495868,machine_a_deepseekcoder13b_e1__has_vul__full,55.49195581666667,,,,2363,,,,17411,4667,has_vul,has,,,46158.75433701389,compute_node_a,,full,,已闭合,artifacts/summaries/machine_a_deepseekcoder13b_e1__has_vul__full/matrix_summary.json,matrix_summary,deepseek-ai/deepseek-coder-1.3b-base,completed,DeepSeek-Coder,,,artifacts/metrics/machine_a_deepseekcoder13b_e1__has_vul__full/metrics.json
0.4917477782479898,,,,,,0.10971089696071164,,,,,,,,,,,,0.5323741007194245,artifacts/predictions/machine_a_deepseekcoder13b_e1__has_vul__prompt/predictions.jsonl,0.06115702479338843,machine_a_deepseekcoder13b_e1__has_vul__prompt,25.447581366666668,,,,2363,,,,,,has_vul,has,,,46158.71580091435,compute_node_a,,prompt,,已闭合,artifacts/summaries/machine_a_deepseekcoder13b_e1__has_vul__prompt/matrix_summary.json,matrix_summary,deepseek-ai/deepseek-coder-1.3b-base,completed,DeepSeek-Coder,,,artifacts/metrics/machine_a_deepseekcoder13b_e1__has_vul__prompt/metrics.json
0.796022005924672,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__has_vul__qlora/checkpoint-2177,,,,0.8027823240589198,,,,,,,,,,,,0.7949756888168558,,0.8107438016528926,machine_a_deepseekcoder13b_e1__has_vul__qlora,40.358495149999996,,,,2363,,,,17411,4667,has_vul,has,,,46158.78236376157,compute_node_a,,qlora,,已闭合,artifacts/summaries/machine_a_deepseekcoder13b_e1__has_vul__qlora/matrix_summary.json,matrix_summary,deepseek-ai/deepseek-coder-1.3b-base,completed,DeepSeek-Coder,,,artifacts/metrics/machine_a_deepseekcoder13b_e1__has_vul__qlora/metrics.json
,91.43866171003718,,0.7914485767909362,0.3073110285006196,,,,,,,,,,,,,,,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_line__direct/predictions.jsonl,,machine_a_deepseekcoder13b_e1__vul_line__direct,777.1496769333334,0.056709409427487804,0.064849,0.050385,807,0.13296428042533023,0.216439,0.095956,,,vul_line,line,,,46159.44466653936,compute_node_a,,direct,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__direct/metrics.json,已闭合,artifacts/summaries/machine_a_deepseekcoder13b_e1__vul_line__direct/matrix_summary.json,matrix_summary,deepseek-ai/deepseek-coder-1.3b-base,completed,DeepSeek-Coder,,,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__direct/metrics.json
,91.43866171003718,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__vul_line__full/checkpoint-22502,0.7914485767909362,0.8376703841387856,,,,,,,,,,,,,,,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_line__full/predictions_test.jsonl,,machine_a_deepseekcoder13b_e1__vul_line__full,652.2197644166666,0.28824273072060685,0.329616,0.256098,807,0.39405798468216224,0.48988,0.329589,10155,1529,vul_line,line,,,46160.43912818287,compute_node_a,,full,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__full/metrics.json,已闭合,artifacts/summaries/machine_a_deepseekcoder13b_e1__vul_line__full/matrix_summary.json,matrix_summary,deepseek-ai/deepseek-coder-1.3b-base,completed,DeepSeek-Coder,,,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__full/metrics.json
